Fecha,Institución,Pacientes,Positivos,En_estudio
31/08/2021,SSJ,218,170,48
31/08/2021,HCG,235,198,37
31/08/2021,ISSSTE,25,13,12
31/08/2021,IMSS,709,372,337
31/08/2021,Privados,132,124,8
31/08/2021,SMM TLAJOMULCO,0,0,0
31/08/2021,SMM GUADALAJARA,0,0,0
31/08/2021,CRUZ ROJA,0,0,0
31/08/2021,SSMM ZAPOPAN,0,0,0
01/09/2021,SSJ,220,168,52
01/09/2021,HCG,232,200,32
01/09/2021,ISSSTE,26,12,14
01/09/2021,IMSS,690,342,348
01/09/2021,Privados,116,109,7
01/09/2021,SMM TLAJOMULCO,0,0,0
01/09/2021,SMM GUADALAJARA,0,0,0
01/09/2021,CRUZ ROJA,0,0,0
01/09/2021,SSMM ZAPOPAN,0,0,0
02/09/2021,SSJ,209,160,49
02/09/2021,HCG,230,192,38
02/09/2021,ISSSTE,29,16,13
02/09/2021,IMSS,669,342,327
02/09/2021,Privados,135,129,6
02/09/2021,SMM TLAJOMULCO,0,0,0
02/09/2021,SMM GUADALAJARA,0,0,0
02/09/2021,CRUZ ROJA,0,0,0
02/09/2021,SSMM ZAPOPAN,0,0,0
03/09/2021,SSJ,210,165,45
03/09/2021,HCG,217,181,36
03/09/2021,ISSSTE,35,14,21
03/09/2021,IMSS,671,335,336
03/09/2021,Privados,117,112,5
03/09/2021,SMM TLAJOMULCO,0,0,0
03/09/2021,SMM GUADALAJARA,0,0,0
03/09/2021,CRUZ ROJA,0,0,0
03/09/2021,SSMM ZAPOPAN,0,0,0
04/09/2021,SSJ,203,163,40
04/09/2021,HCG,222,187,35
04/09/2021,ISSSTE,39,13,26
04/09/2021,IMSS,649,332,317
04/09/2021,Privados,88,83,5
04/09/2021,SMM TLAJOMULCO,0,0,0
04/09/2021,SMM GUADALAJARA,0,0,0
04/09/2021,CRUZ ROJA,0,0,0
04/09/2021,SSMM ZAPOPAN,0,0,0
05/09/2021,SSJ,201,163,38
05/09/2021,HCG,212,176,36
05/09/2021,ISSSTE,43,17,26
05/09/2021,IMSS,627,331,296
05/09/2021,Privados,80,77,3
05/09/2021,SMM TLAJOMULCO,0,0,0
05/09/2021,SMM GUADALAJARA,0,0,0
05/09/2021,CRUZ ROJA,0,0,0
05/09/2021,SSMM ZAPOPAN,0,0,0
06/09/2021,SSJ,192,158,34
06/09/2021,HCG,209,184,25
06/09/2021,ISSSTE,39,24,15
06/09/2021,IMSS,629,331,298
06/09/2021,Privados,106,96,10
06/09/2021,SMM TLAJOMULCO,0,0,0
06/09/2021,SMM GUADALAJARA,0,0,0
06/09/2021,CRUZ ROJA,0,0,0
06/09/2021,SSMM ZAPOPAN,0,0,0
07/09/2021,SSJ,181,147,34
07/09/2021,HCG,197,173,24
07/09/2021,ISSSTE,40,26,14
07/09/2021,IMSS,607,340,267
07/09/2021,Privados,122,111,11
07/09/2021,SMM TLAJOMULCO,0,0,0
07/09/2021,SMM GUADALAJARA,0,0,0
07/09/2021,CRUZ ROJA,0,0,0
07/09/2021,SSMM ZAPOPAN,0,0,0
08/09/2021,SSJ,175,151,24
08/09/2021,HCG,177,160,17
08/09/2021,ISSSTE,41,27,14
08/09/2021,IMSS,585,336,249
08/09/2021,Privados,116,110,6
08/09/2021,SMM TLAJOMULCO,0,0,0
08/09/2021,SMM GUADALAJARA,0,0,0
08/09/2021,CRUZ ROJA,0,0,0
08/09/2021,SSMM ZAPOPAN,0,0,0
09/09/2021,SSJ,170,144,26
09/09/2021,HCG,180,160,20
09/09/2021,ISSSTE,37,23,14
09/09/2021,IMSS,555,309,246
09/09/2021,Privados,89,85,4
09/09/2021,SMM TLAJOMULCO,0,0,0
09/09/2021,SMM GUADALAJARA,0,0,0
09/09/2021,CRUZ ROJA,0,0,0
09/09/2021,SSMM ZAPOPAN,0,0,0
10/09/2021,SSJ,160,133,27
10/09/2021,HCG,179,157,22
10/09/2021,ISSSTE,39,26,13
10/09/2021,IMSS,534,311,223
10/09/2021,Privados,91,84,7
10/09/2021,SMM TLAJOMULCO,0,0,0
10/09/2021,SMM GUADALAJARA,0,0,0
10/09/2021,CRUZ ROJA,0,0,0
10/09/2021,SSMM ZAPOPAN,0,0,0
11/09/2021,SSJ,167,134,33
11/09/2021,HCG,180,150,30
11/09/2021,ISSSTE,38,22,16
11/09/2021,IMSS,518,313,205
11/09/2021,Privados,93,89,4
11/09/2021,SMM TLAJOMULCO,0,0,0
11/09/2021,SMM GUADALAJARA,0,0,0
11/09/2021,CRUZ ROJA,0,0,0
11/09/2021,SSMM ZAPOPAN,0,0,0
12/09/2021,SSJ,162,137,25
12/09/2021,HCG,173,150,23
12/09/2021,ISSSTE,37,19,18
12/09/2021,IMSS,519,307,212
12/09/2021,Privados,65,65,0
12/09/2021,SMM TLAJOMULCO,0,0,0
12/09/2021,SMM GUADALAJARA,0,0,0
12/09/2021,CRUZ ROJA,0,0,0
12/09/2021,SSMM ZAPOPAN,0,0,0
13/09/2021,SSJ,161,132,29
13/09/2021,HCG,180,151,29
13/09/2021,ISSSTE,36,26,10
13/09/2021,IMSS,516,287,229
13/09/2021,Privados,110,102,8
13/09/2021,SMM TLAJOMULCO,0,0,0
13/09/2021,SMM GUADALAJARA,0,0,0
13/09/2021,CRUZ ROJA,0,0,0
13/09/2021,SSMM ZAPOPAN,0,0,0
14/09/2021,SSJ,160,123,37
14/09/2021,HCG,177,153,24
14/09/2021,ISSSTE,35,26,9
14/09/2021,IMSS,515,287,228
14/09/2021,Privados,109,102,7
14/09/2021,SMM TLAJOMULCO,0,0,0
14/09/2021,SMM GUADALAJARA,0,0,0
14/09/2021,CRUZ ROJA,0,0,0
14/09/2021,SSMM ZAPOPAN,0,0,0
15/09/2021,SSJ,149,118,31
15/09/2021,HCG,177,153,24
15/09/2021,ISSSTE,31,25,6
15/09/2021,IMSS,515,287,228
15/09/2021,Privados,110,98,12
15/09/2021,SMM TLAJOMULCO,0,0,0
15/09/2021,SMM GUADALAJARA,0,0,0
15/09/2021,CRUZ ROJA,0,0,0
15/09/2021,SSMM ZAPOPAN,0,0,0
16/09/2021,SSJ,143,112,31
16/09/2021,HCG,167,139,28
16/09/2021,ISSSTE,31,22,9
16/09/2021,IMSS,515,287,228
16/09/2021,Privados,50,47,3
16/09/2021,SMM TLAJOMULCO,0,0,0
16/09/2021,SMM GUADALAJARA,0,0,0
16/09/2021,CRUZ ROJA,0,0,0
16/09/2021,SSMM ZAPOPAN,0,0,0
17/09/2021,SSJ,152,112,40
17/09/2021,HCG,167,144,23
17/09/2021,ISSSTE,31,23,8
17/09/2021,IMSS,515,287,228
17/09/2021,Privados,72,70,2
17/09/2021,SMM TLAJOMULCO,0,0,0
17/09/2021,SMM GUADALAJARA,0,0,0
17/09/2021,CRUZ ROJA,0,0,0
17/09/2021,SSMM ZAPOPAN,0,0,0
18/09/2021,SSJ,139,104,35
18/09/2021,HCG,164,144,20
18/09/2021,ISSSTE,28,22,6
18/09/2021,IMSS,515,287,228
18/09/2021,Privados,92,88,4
18/09/2021,SMM TLAJOMULCO,0,0,0
18/09/2021,SMM GUADALAJARA,0,0,0
18/09/2021,CRUZ ROJA,0,0,0
18/09/2021,SSMM ZAPOPAN,0,0,0
19/09/2021,SSJ,141,98,43
19/09/2021,HCG,161,133,28
19/09/2021,ISSSTE,29,22,7
19/09/2021,IMSS,504,249,255
19/09/2021,Privados,20,19,1
19/09/2021,SMM TLAJOMULCO,0,0,0
19/09/2021,SMM GUADALAJARA,0,0,0
19/09/2021,CRUZ ROJA,0,0,0
19/09/2021,SSMM ZAPOPAN,0,0,0
20/09/2021,SSJ,145,109,36
20/09/2021,HCG,158,139,19
20/09/2021,ISSSTE,27,17,10
20/09/2021,IMSS,489,249,240
20/09/2021,Privados,68,65,3
20/09/2021,SMM TLAJOMULCO,0,0,0
20/09/2021,SMM GUADALAJARA,0,0,0
20/09/2021,CRUZ ROJA,0,0,0
20/09/2021,SSMM ZAPOPAN,0,0,0
21/09/2021,SSJ,142,106,36
21/09/2021,HCG,160,136,24
21/09/2021,ISSSTE,26,17,9
21/09/2021,IMSS,467,242,225
21/09/2021,Privados,68,58,10
21/09/2021,SMM TLAJOMULCO,0,0,0
21/09/2021,SMM GUADALAJARA,0,0,0
21/09/2021,CRUZ ROJA,0,0,0
21/09/2021,SSMM ZAPOPAN,0,0,0
22/09/2021,SSJ,140,107,33
22/09/2021,HCG,156,136,20
22/09/2021,ISSSTE,24,20,4
22/09/2021,IMSS,436,252,184
22/09/2021,Privados,71,61,10
22/09/2021,SMM TLAJOMULCO,0,0,0
22/09/2021,SMM GUADALAJARA,0,0,0
22/09/2021,CRUZ ROJA,0,0,0
22/09/2021,SSMM ZAPOPAN,0,0,0
23/09/2021,SSJ,140,105,35
23/09/2021,HCG,153,130,23
23/09/2021,ISSSTE,23,19,4
23/09/2021,IMSS,415,241,174
23/09/2021,Privados,48,46,2
23/09/2021,SMM TLAJOMULCO,0,0,0
23/09/2021,SMM GUADALAJARA,0,0,0
23/09/2021,CRUZ ROJA,0,0,0
23/09/2021,SSMM ZAPOPAN,0,0,0
24/09/2021,SSJ,135,105,30
24/09/2021,HCG,159,133,26
24/09/2021,ISSSTE,23,16,7
24/09/2021,IMSS,414,230,184
24/09/2021,Privados,72,68,4
24/09/2021,SMM TLAJOMULCO,0,0,0
24/09/2021,SMM GUADALAJARA,0,0,0
24/09/2021,CRUZ ROJA,0,0,0
24/09/2021,SSMM ZAPOPAN,0,0,0
25/09/2021,SSJ,137,101,36
25/09/2021,HCG,154,137,17
25/09/2021,ISSSTE,21,13,8
25/09/2021,IMSS,407,230,177
25/09/2021,Privados,54,51,3
25/09/2021,SMM TLAJOMULCO,0,0,0
25/09/2021,SMM GUADALAJARA,0,0,0
25/09/2021,CRUZ ROJA,0,0,0
25/09/2021,SSMM ZAPOPAN,0,0,0
26/09/2021,SSJ,132,104,28
26/09/2021,HCG,149,127,22
26/09/2021,ISSSTE,20,12,8
26/09/2021,IMSS,407,224,183
26/09/2021,Privados,32,30,2
26/09/2021,SMM TLAJOMULCO,0,0,0
26/09/2021,SMM GUADALAJARA,0,0,0
26/09/2021,CRUZ ROJA,0,0,0
26/09/2021,SSMM ZAPOPAN,0,0,0
27/09/2021,SSJ,127,99,28
27/09/2021,HCG,153,124,29
27/09/2021,ISSSTE,20,11,9
27/09/2021,IMSS,396,220,176
27/09/2021,Privados,75,67,8
27/09/2021,SMM TLAJOMULCO,0,0,0
27/09/2021,SMM GUADALAJARA,0,0,0
27/09/2021,CRUZ ROJA,0,0,0
27/09/2021,SSMM ZAPOPAN,0,0,0
28/09/2021,SSJ,125,94,31
28/09/2021,HCG,157,124,33
28/09/2021,ISSSTE,22,15,7
28/09/2021,IMSS,406,212,194
28/09/2021,Privados,70,63,7
28/09/2021,SMM TLAJOMULCO,0,0,0
28/09/2021,SMM GUADALAJARA,0,0,0
28/09/2021,CRUZ ROJA,0,0,0
28/09/2021,SSMM ZAPOPAN,0,0,0
29/09/2021,SSJ,109,75,34
29/09/2021,HCG,157,129,28
29/09/2021,ISSSTE,23,16,7
29/09/2021,IMSS,389,229,160
29/09/2021,Privados,72,65,7
29/09/2021,SMM TLAJOMULCO,0,0,0
29/09/2021,SMM GUADALAJARA,0,0,0
29/09/2021,CRUZ ROJA,0,0,0
29/09/2021,SSMM ZAPOPAN,0,0,0
30/09/2021,SSJ,122,88,34
30/09/2021,HCG,150,129,21
30/09/2021,ISSSTE,22,12,10
30/09/2021,IMSS,373,209,164
30/09/2021,Privados,74,69,5
30/09/2021,SMM TLAJOMULCO,0,0,0
30/09/2021,SMM GUADALAJARA,0,0,0
30/09/2021,CRUZ ROJA,0,0,0
30/09/2021,SSMM ZAPOPAN,0,0,0
01/10/2021,SSJ,122,93,29
01/10/2021,HCG,156,129,27
01/10/2021,ISSSTE,23,12,11
01/10/2021,IMSS,375,209,166
01/10/2021,Privados,72,66,6
01/10/2021,SMM TLAJOMULCO,0,0,0
01/10/2021,SMM GUADALAJARA,0,0,0
01/10/2021,CRUZ ROJA,0,0,0
01/10/2021,SSMM ZAPOPAN,0,0,0
02/10/2021,SSJ,112,96,16
02/10/2021,HCG,148,123,25
02/10/2021,ISSSTE,25,12,13
02/10/2021,IMSS,354,225,129
02/10/2021,Privados,67,61,6
02/10/2021,SMM TLAJOMULCO,0,0,0
02/10/2021,SMM GUADALAJARA,0,0,0
02/10/2021,CRUZ ROJA,0,0,0
02/10/2021,SSMM ZAPOPAN,0,0,0
03/10/2021,SSJ,122,102,20
03/10/2021,HCG,139,114,25
03/10/2021,ISSSTE,26,12,14
03/10/2021,IMSS,359,243,116
03/10/2021,Privados,33,32,1
03/10/2021,SMM TLAJOMULCO,0,0,0
03/10/2021,SMM GUADALAJARA,0,0,0
03/10/2021,CRUZ ROJA,0,0,0
03/10/2021,SSMM ZAPOPAN,0,0,0
04/10/2021,SSJ,113,94,19
04/10/2021,HCG,133,106,27
04/10/2021,ISSSTE,28,15,13
04/10/2021,IMSS,365,214,151
04/10/2021,Privados,35,34,1
04/10/2021,SMM TLAJOMULCO,0,0,0
04/10/2021,SMM GUADALAJARA,0,0,0
04/10/2021,CRUZ ROJA,0,0,0
04/10/2021,SSMM ZAPOPAN,0,0,0
05/10/2021,SSJ,118,95,23
05/10/2021,HCG,125,114,11
05/10/2021,ISSSTE,27,15,12
05/10/2021,IMSS,381,222,159
05/10/2021,Privados,61,56,5
05/10/2021,SMM TLAJOMULCO,0,0,0
05/10/2021,SMM GUADALAJARA,0,0,0
05/10/2021,CRUZ ROJA,0,0,0
05/10/2021,SSMM ZAPOPAN,0,0,0
06/10/2021,SSJ,120,95,25
06/10/2021,HCG,114,99,15
06/10/2021,ISSSTE,24,18,6
06/10/2021,IMSS,359,214,145
06/10/2021,Privados,45,41,4
06/10/2021,SMM TLAJOMULCO,0,0,0
06/10/2021,SMM GUADALAJARA,0,0,0
06/10/2021,CRUZ ROJA,0,0,0
06/10/2021,SSMM ZAPOPAN,0,0,0
07/10/2021,SSJ,125,105,20
07/10/2021,HCG,121,101,20
07/10/2021,ISSSTE,17,14,3
07/10/2021,IMSS,323,209,114
07/10/2021,Privados,39,37,2
07/10/2021,SMM TLAJOMULCO,0,0,0
07/10/2021,SMM GUADALAJARA,0,0,0
07/10/2021,CRUZ ROJA,0,0,0
07/10/2021,SSMM ZAPOPAN,0,0,0
08/10/2021,SSJ,121,103,18
08/10/2021,HCG,123,104,19
08/10/2021,ISSSTE,18,13,5
08/10/2021,IMSS,316,199,117
08/10/2021,Privados,31,31,0
08/10/2021,SMM TLAJOMULCO,0,0,0
08/10/2021,SMM GUADALAJARA,0,0,0
08/10/2021,CRUZ ROJA,0,0,0
08/10/2021,SSMM ZAPOPAN,0,0,0
09/10/2021,SSJ,117,104,13
09/10/2021,HCG,124,111,13
09/10/2021,ISSSTE,16,10,6
09/10/2021,IMSS,300,216,84
09/10/2021,Privados,23,23,0
09/10/2021,SMM TLAJOMULCO,0,0,0
09/10/2021,SMM GUADALAJARA,0,0,0
09/10/2021,CRUZ ROJA,0,0,0
09/10/2021,SSMM ZAPOPAN,0,0,0
10/10/2021,SSJ,116,101,15
10/10/2021,HCG,116,104,12
10/10/2021,ISSSTE,15,7,8
10/10/2021,IMSS,293,216,77
10/10/2021,Privados,5,5,0
10/10/2021,SMM TLAJOMULCO,0,0,0
10/10/2021,SMM GUADALAJARA,0,0,0
10/10/2021,CRUZ ROJA,0,0,0
10/10/2021,SSMM ZAPOPAN,0,0,0
11/10/2021,SSJ,106,88,18
11/10/2021,HCG,111,99,12
11/10/2021,ISSSTE,13,9,4
11/10/2021,IMSS,284,180,104
11/10/2021,Privados,49,44,5
11/10/2021,SMM TLAJOMULCO,0,0,0
11/10/2021,SMM GUADALAJARA,0,0,0
11/10/2021,CRUZ ROJA,0,0,0
11/10/2021,SSMM ZAPOPAN,0,0,0
12/10/2021,SSJ,104,87,17
12/10/2021,HCG,113,96,17
12/10/2021,ISSSTE,15,9,6
12/10/2021,IMSS,293,166,127
12/10/2021,Privados,52,46,6
12/10/2021,SMM TLAJOMULCO,0,0,0
12/10/2021,SMM GUADALAJARA,0,0,0
12/10/2021,CRUZ ROJA,0,0,0
12/10/2021,SSMM ZAPOPAN,0,0,0
13/10/2021,SSJ,108,77,31
13/10/2021,HCG,107,94,13
13/10/2021,ISSSTE,18,12,6
13/10/2021,IMSS,307,164,143
13/10/2021,Privados,56,51,5
13/10/2021,SMM TLAJOMULCO,0,0,0
13/10/2021,SMM GUADALAJARA,0,0,0
13/10/2021,CRUZ ROJA,0,0,0
13/10/2021,SSMM ZAPOPAN,0,0,0
14/10/2021,SSJ,114,89,25
14/10/2021,HCG,100,82,18
14/10/2021,ISSSTE,16,10,6
14/10/2021,IMSS,291,169,122
14/10/2021,Privados,51,47,4
14/10/2021,SMM TLAJOMULCO,0,0,0
14/10/2021,SMM GUADALAJARA,0,0,0
14/10/2021,CRUZ ROJA,0,0,0
14/10/2021,SSMM ZAPOPAN,0,0,0
15/10/2021,SSJ,117,90,27
15/10/2021,HCG,97,80,17
15/10/2021,ISSSTE,16,10,6
15/10/2021,IMSS,271,169,102
15/10/2021,Privados,48,44,4
15/10/2021,SMM TLAJOMULCO,0,0,0
15/10/2021,SMM GUADALAJARA,0,0,0
15/10/2021,CRUZ ROJA,0,0,0
15/10/2021,SSMM ZAPOPAN,0,0,0
16/10/2021,SSJ,126,90,36
16/10/2021,HCG,95,81,14
16/10/2021,ISSSTE,17,8,9
16/10/2021,IMSS,264,169,95
16/10/2021,Privados,43,38,5
16/10/2021,SMM TLAJOMULCO,0,0,0
16/10/2021,SMM GUADALAJARA,0,0,0
16/10/2021,CRUZ ROJA,0,0,0
16/10/2021,SSMM ZAPOPAN,0,0,0
17/10/2021,SSJ,118,90,28
17/10/2021,HCG,91,62,29
17/10/2021,ISSSTE,20,9,11
17/10/2021,IMSS,249,172,77
17/10/2021,Privados,6,6,0
17/10/2021,SMM TLAJOMULCO,0,0,0
17/10/2021,SMM GUADALAJARA,0,0,0
17/10/2021,CRUZ ROJA,0,0,0
17/10/2021,SSMM ZAPOPAN,0,0,0
18/10/2021,SSJ,117,88,29
18/10/2021,HCG,89,67,22
18/10/2021,ISSSTE,21,9,12
18/10/2021,IMSS,241,136,105
18/10/2021,Privados,51,42,9
18/10/2021,SMM TLAJOMULCO,0,0,0
18/10/2021,SMM GUADALAJARA,0,0,0
18/10/2021,CRUZ ROJA,0,0,0
18/10/2021,SSMM ZAPOPAN,0,0,0
19/10/2021,SSJ,110,88,22
19/10/2021,HCG,84,62,22
19/10/2021,ISSSTE,18,12,6
19/10/2021,IMSS,235,151,84
19/10/2021,Privados,43,36,7
19/10/2021,SMM TLAJOMULCO,0,0,0
19/10/2021,SMM GUADALAJARA,0,0,0
19/10/2021,CRUZ ROJA,0,0,0
19/10/2021,SSMM ZAPOPAN,0,0,0
20/10/2021,SSJ,103,80,23
20/10/2021,HCG,84,56,28
20/10/2021,ISSSTE,16,10,6
20/10/2021,IMSS,220,141,79
20/10/2021,Privados,45,38,7
20/10/2021,SMM TLAJOMULCO,0,0,0
20/10/2021,SMM GUADALAJARA,0,0,0
20/10/2021,CRUZ ROJA,0,0,0
20/10/2021,SSMM ZAPOPAN,0,0,0
21/10/2021,SSJ,94,69,25
21/10/2021,HCG,78,56,22
21/10/2021,ISSSTE,18,12,6
21/10/2021,IMSS,210,152,58
21/10/2021,Privados,52,43,9
21/10/2021,SMM TLAJOMULCO,0,0,0
21/10/2021,SMM GUADALAJARA,0,0,0
21/10/2021,CRUZ ROJA,0,0,0
21/10/2021,SSMM ZAPOPAN,0,0,0
22/10/2021,SSJ,94,69,25
22/10/2021,HCG,78,56,22
22/10/2021,ISSSTE,18,12,6
22/10/2021,IMSS,210,152,58
22/10/2021,Privados,52,43,9
22/10/2021,SMM TLAJOMULCO,0,0,0
22/10/2021,SMM GUADALAJARA,0,0,0
22/10/2021,CRUZ ROJA,0,0,0
22/10/2021,SSMM ZAPOPAN,0,0,0
23/10/2021,SSJ,90,68,22
23/10/2021,HCG,68,52,16
23/10/2021,ISSSTE,19,9,10
23/10/2021,IMSS,194,161,33
23/10/2021,Privados,19,15,4
23/10/2021,SMM TLAJOMULCO,0,0,0
23/10/2021,SMM GUADALAJARA,0,0,0
23/10/2021,CRUZ ROJA,0,0,0
23/10/2021,SSMM ZAPOPAN,0,0,0
24/10/2021,SSJ,91,69,22
24/10/2021,HCG,70,51,19
24/10/2021,ISSSTE,20,9,11
24/10/2021,IMSS,195,140,55
24/10/2021,Privados,0,0,0
24/10/2021,SMM TLAJOMULCO,0,0,0
24/10/2021,SMM GUADALAJARA,0,0,0
24/10/2021,CRUZ ROJA,0,0,0
24/10/2021,SSMM ZAPOPAN,0,0,0
25/10/2021,SSJ,89,62,27
25/10/2021,HCG,69,49,20
25/10/2021,ISSSTE,19,12,7
25/10/2021,IMSS,204,141,63
25/10/2021,Privados,32,26,6
25/10/2021,SMM TLAJOMULCO,0,0,0
25/10/2021,SMM GUADALAJARA,0,0,0
25/10/2021,CRUZ ROJA,0,0,0
25/10/2021,SSMM ZAPOPAN,0,0,0
26/10/2021,SSJ,87,61,26
26/10/2021,HCG,69,49,20
26/10/2021,ISSSTE,17,12,5
26/10/2021,IMSS,206,129,77
26/10/2021,Privados,33,27,6
26/10/2021,SMM TLAJOMULCO,0,0,0
26/10/2021,SMM GUADALAJARA,0,0,0
26/10/2021,CRUZ ROJA,0,0,0
26/10/2021,SSMM ZAPOPAN,0,0,0
27/10/2021,SSJ,84,61,23
27/10/2021,HCG,70,52,18
27/10/2021,ISSSTE,15,12,3
27/10/2021,IMSS,190,128,62
27/10/2021,Privados,33,31,2
27/10/2021,SMM TLAJOMULCO,0,0,0
27/10/2021,SMM GUADALAJARA,0,0,0
27/10/2021,CRUZ ROJA,0,0,0
27/10/2021,SSMM ZAPOPAN,0,0,0
28/10/2021,SSJ,68,52,16
28/10/2021,HCG,70,54,16
28/10/2021,ISSSTE,13,9,4
28/10/2021,IMSS,192,128,64
28/10/2021,Privados,28,24,4
28/10/2021,SMM TLAJOMULCO,0,0,0
28/10/2021,SMM GUADALAJARA,0,0,0
28/10/2021,CRUZ ROJA,0,0,0
28/10/2021,SSMM ZAPOPAN,0,0,0
29/10/2021,SSJ,70,47,23
29/10/2021,HCG,62,51,11
29/10/2021,ISSSTE,11,6,5
29/10/2021,IMSS,183,125,58
29/10/2021,Privados,31,28,3
29/10/2021,SMM TLAJOMULCO,0,0,0
29/10/2021,SMM GUADALAJARA,0,0,0
29/10/2021,CRUZ ROJA,0,0,0
29/10/2021,SSMM ZAPOPAN,0,0,0
30/10/2021,SSJ,70,49,21
30/10/2021,HCG,62,48,14
30/10/2021,ISSSTE,9,5,4
30/10/2021,IMSS,176,123,53
30/10/2021,Privados,14,12,2
30/10/2021,SMM TLAJOMULCO,0,0,0
30/10/2021,SMM GUADALAJARA,0,0,0
30/10/2021,CRUZ ROJA,0,0,0
30/10/2021,SSMM ZAPOPAN,0,0,0
31/10/2021,SSJ,75,45,30
31/10/2021,HCG,63,51,12
31/10/2021,ISSSTE,8,5,3
31/10/2021,IMSS,173,121,52
31/10/2021,Privados,0,0,0
31/10/2021,SMM TLAJOMULCO,0,0,0
31/10/2021,SMM GUADALAJARA,0,0,0
31/10/2021,CRUZ ROJA,0,0,0
31/10/2021,SSMM ZAPOPAN,0,0,0
01/11/2021,SSJ,76,53,23
01/11/2021,HCG,62,51,11
01/11/2021,ISSSTE,8,6,2
01/11/2021,IMSS,156,111,45
01/11/2021,Privados,26,23,3
01/11/2021,SMM TLAJOMULCO,0,0,0
01/11/2021,SMM GUADALAJARA,0,0,0
01/11/2021,CRUZ ROJA,0,0,0
01/11/2021,SSMM ZAPOPAN,0,0,0
02/11/2021,SSJ,72,49,23
02/11/2021,HCG,63,49,14
02/11/2021,ISSSTE,5,4,1
02/11/2021,IMSS,152,105,47
02/11/2021,Privados,22,20,2
02/11/2021,SMM TLAJOMULCO,0,0,0
02/11/2021,SMM GUADALAJARA,0,0,0
02/11/2021,CRUZ ROJA,0,0,0
02/11/2021,SSMM ZAPOPAN,0,0,0
03/11/2021,SSJ,72,45,27
03/11/2021,HCG,59,48,11
03/11/2021,ISSSTE,7,4,3
03/11/2021,IMSS,156,111,45
03/11/2021,Privados,26,24,2
03/11/2021,SMM TLAJOMULCO,0,0,0
03/11/2021,SMM GUADALAJARA,0,0,0
03/11/2021,CRUZ ROJA,0,0,0
03/11/2021,SSMM ZAPOPAN,0,0,0
04/11/2021,SSJ,64,36,28
04/11/2021,HCG,60,49,11
04/11/2021,ISSSTE,9,5,4
04/11/2021,IMSS,147,92,55
04/11/2021,Privados,15,13,2
04/11/2021,SMM TLAJOMULCO,0,0,0
04/11/2021,SMM GUADALAJARA,0,0,0
04/11/2021,CRUZ ROJA,0,0,0
04/11/2021,SSMM ZAPOPAN,0,0,0
05/11/2021,SSJ,55,34,21
05/11/2021,HCG,60,49,11
05/11/2021,ISSSTE,9,4,5
05/11/2021,IMSS,136,93,43
05/11/2021,Privados,15,13,2
05/11/2021,SMM TLAJOMULCO,0,0,0
05/11/2021,SMM GUADALAJARA,0,0,0
05/11/2021,CRUZ ROJA,0,0,0
05/11/2021,SSMM ZAPOPAN,0,0,0
06/11/2021,SSJ,51,35,16
06/11/2021,HCG,51,45,6
06/11/2021,ISSSTE,7,3,4
06/11/2021,IMSS,129,90,39
06/11/2021,Privados,7,6,1
06/11/2021,SMM TLAJOMULCO,0,0,0
06/11/2021,SMM GUADALAJARA,0,0,0
06/11/2021,CRUZ ROJA,0,0,0
06/11/2021,SSMM ZAPOPAN,0,0,0
07/11/2021,SSJ,57,36,21
07/11/2021,HCG,50,44,6
07/11/2021,ISSSTE,7,3,4
07/11/2021,IMSS,129,90,39
07/11/2021,Privados,0,0,0
07/11/2021,SMM TLAJOMULCO,0,0,0
07/11/2021,SMM GUADALAJARA,0,0,0
07/11/2021,CRUZ ROJA,0,0,0
07/11/2021,SSMM ZAPOPAN,0,0,0
08/11/2021,SSJ,50,31,19
08/11/2021,HCG,49,43,6
08/11/2021,ISSSTE,7,5,2
08/11/2021,IMSS,132,83,49
08/11/2021,Privados,10,8,2
08/11/2021,SMM TLAJOMULCO,0,0,0
08/11/2021,SMM GUADALAJARA,0,0,0
08/11/2021,CRUZ ROJA,0,0,0
08/11/2021,SSMM ZAPOPAN,0,0,0
09/11/2021,SSJ,52,28,24
09/11/2021,HCG,48,44,4
09/11/2021,ISSSTE,4,3,1
09/11/2021,IMSS,145,81,64
09/11/2021,Privados,5,4,1
09/11/2021,SMM TLAJOMULCO,0,0,0
09/11/2021,SMM GUADALAJARA,0,0,0
09/11/2021,CRUZ ROJA,0,0,0
09/11/2021,SSMM ZAPOPAN,0,0,0
10/11/2021,SSJ,51,32,19
10/11/2021,HCG,49,44,5
10/11/2021,ISSSTE,5,3,2
10/11/2021,IMSS,140,79,61
10/11/2021,Privados,10,8,2
10/11/2021,SMM TLAJOMULCO,0,0,0
10/11/2021,SMM GUADALAJARA,0,0,0
10/11/2021,CRUZ ROJA,0,0,0
10/11/2021,SSMM ZAPOPAN,0,0,0
11/11/2021,SSJ,44,28,16
11/11/2021,HCG,44,41,3
11/11/2021,ISSSTE,7,3,4
11/11/2021,IMSS,136,69,67
11/11/2021,Privados,9,7,2
11/11/2021,SMM TLAJOMULCO,0,0,0
11/11/2021,SMM GUADALAJARA,0,0,0
11/11/2021,CRUZ ROJA,0,0,0
11/11/2021,SSMM ZAPOPAN,0,0,0
12/11/2021,SSJ,35,23,12
12/11/2021,HCG,37,33,4
12/11/2021,ISSSTE,6,1,5
12/11/2021,IMSS,130,70,60
12/11/2021,Privados,7,5,2
